release,made_date,stream,horizon,target_date,fit,observed,median,lo30,hi30,lo60,hi60,lo90,hi90
results-1573,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,9.0,13.0,5.0,15.0,1.0,20.0
results-1527,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,8.0,14.0,4.8,16.2,0.95,21.05
results-1505,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,9.0,13.0,5.8,16.0,0.95,19.05
results-v1.13.2,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,8.0,13.0,5.0,16.0,1.95,20.05
results-1489,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,8.0,13.0,5.0,16.0,1.0,22.0
results-1479,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,9.0,13.0,5.8,16.0,0.95,20.0
results-1469,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,9.0,14.0,6.8,17.0,0.0,20.05
results-1462,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,8.0,14.0,6.0,17.0,0.0,21.05
results-v1.12.0,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,9.0,13.0,7.0,16.0,1.0,22.0
results-1446,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,10.0,8.0,13.0,6.0,15.0,0.95,19.0
results-1441,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,8.0,13.0,5.0,15.2,0.0,22.0
results-1394,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,9.0,13.0,6.0,16.0,1.95,21.05
results-1391,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,10.0,7.65,12.0,5.0,15.2,1.95,21.05
results-1359,2026-05-27,confirmed deaths,7,2026-06-03,baseline,47.0,11.0,9.0,13.35,6.0,16.2,0.0,21.0
results-v1.16.0,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,18.0,14.0,23.0,10.0,32.2,4.0,57.05
results-v1.15.0,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,17.0,13.0,21.0,9.0,27.0,3.95,53.1
results-1591,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,17.0,13.0,21.0,9.0,27.0,3.95,53.1
results-1573,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,1.0,5.0,0.0,9.0,0.0,24.05
results-1527,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,1.0,5.0,0.0,9.0,0.0,24.05
results-1505,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,1.0,5.0,0.0,9.0,0.0,24.05
results-v1.13.2,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,1.0,5.0,0.0,9.0,0.0,24.05
results-1489,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,1.0,5.0,0.0,9.0,0.0,24.05
results-1479,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,1.0,5.0,0.0,9.0,0.0,24.05
results-1469,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,1.0,5.0,0.0,9.0,0.0,24.05
results-1462,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,1.0,5.0,0.0,9.0,0.0,24.05
results-v1.12.0,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,2.0,6.0,1.0,10.2,0.0,25.0
results-1446,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,2.0,6.0,1.0,10.2,0.0,25.0
results-1441,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,3.0,2.0,6.0,1.0,10.2,0.0,25.0
results-1394,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,4.5,2.0,8.0,1.0,15.2,0.0,31.15
results-1391,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,4.5,2.0,8.0,1.0,15.2,0.0,31.15
results-1359,2026-05-27,confirmed deaths,7,2026-06-03,frozen,47.0,4.5,2.0,8.0,1.0,15.2,0.0,31.15
results-v1.16.0,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,39.0,32.0,47.0,25.0,61.4,13.95,101.0
results-v1.15.0,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,39.0,30.0,50.0,22.0,66.0,14.0,98.15
results-1591,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,39.0,30.0,50.0,22.0,66.0,14.0,98.15
results-1573,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,8.0,4.0,14.0,2.0,25.2,0.0,63.25
results-1527,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,8.0,4.0,14.0,2.0,25.2,0.0,63.25
results-1505,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,8.0,4.0,14.0,2.0,25.2,0.0,63.25
results-v1.13.2,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,8.0,4.0,14.0,2.0,25.2,0.0,63.25
results-1489,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,8.0,4.0,14.0,2.0,25.2,0.0,63.25
results-1479,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,8.0,4.0,14.0,2.0,25.2,0.0,63.25
results-1469,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,8.0,4.0,14.0,2.0,25.2,0.0,63.25
results-1462,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,8.0,4.0,14.0,2.0,25.2,0.0,63.25
results-v1.12.0,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,10.5,6.0,17.35,2.0,27.2,0.0,68.2
results-1446,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,10.5,6.0,17.35,2.0,27.2,0.0,68.2
results-1441,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,10.5,6.0,17.35,2.0,27.2,0.0,68.2
results-1394,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,10.0,6.0,15.0,3.0,27.2,0.0,68.5
results-1391,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,10.0,6.0,15.0,3.0,27.2,0.0,68.5
results-1359,2026-05-27,confirmed deaths,14,2026-06-10,frozen,119.0,10.0,6.0,15.0,3.0,27.2,0.0,68.5
results-v1.16.0,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,66.5,55.65,82.0,42.8,113.2,27.0,175.3
results-v1.15.0,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,62.0,50.0,75.0,36.8,106.2,25.0,188.0
results-1591,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,62.0,50.0,75.0,36.8,106.2,25.0,188.0
results-1573,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,17.0,9.0,28.0,3.8,49.2,0.0,117.15
results-1527,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,17.0,9.0,28.0,3.8,49.2,0.0,117.15
results-1505,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,17.0,9.0,28.0,3.8,49.2,0.0,117.15
results-v1.13.2,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,17.0,9.0,28.0,3.8,49.2,0.0,117.15
results-1489,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,17.0,9.0,28.0,3.8,49.2,0.0,117.15
results-1479,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,17.0,9.0,28.0,3.8,49.2,0.0,117.15
results-1469,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,17.0,9.0,28.0,3.8,49.2,0.0,117.15
results-1462,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,17.0,9.0,28.0,3.8,49.2,0.0,117.15
results-v1.12.0,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,12.5,8.65,22.0,4.0,43.2,0.0,104.15
results-1446,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,12.5,8.65,22.0,4.0,43.2,0.0,104.15
results-1441,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,12.5,8.65,22.0,4.0,43.2,0.0,104.15
results-1394,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,20.0,12.0,31.35,6.0,52.0,1.0,137.15
results-1391,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,20.0,12.0,31.35,6.0,52.0,1.0,137.15
results-1359,2026-05-27,confirmed deaths,21,2026-06-17,frozen,215.0,20.0,12.0,31.35,6.0,52.0,1.0,137.15
results-v1.16.0,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,106.0,85.65,136.35,66.8,180.6,40.9,291.85
results-v1.15.0,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,96.0,78.65,118.35,53.0,161.2,30.9,344.3
results-1591,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,96.0,78.65,118.35,53.0,161.2,30.9,344.3
results-1573,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,24.0,13.65,41.0,4.8,73.2,0.0,187.0
results-1527,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,24.0,13.65,41.0,4.8,73.2,0.0,187.0
results-1505,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,24.0,13.65,41.0,4.8,73.2,0.0,187.0
results-v1.13.2,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,24.0,13.65,41.0,4.8,73.2,0.0,187.0
results-1489,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,24.0,13.65,41.0,4.8,73.2,0.0,187.0
results-1479,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,24.0,13.65,41.0,4.8,73.2,0.0,187.0
results-1469,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,24.0,13.65,41.0,4.8,73.2,0.0,187.0
results-1462,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,24.0,13.65,41.0,4.8,73.2,0.0,187.0
results-v1.12.0,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,26.5,10.0,51.0,4.8,84.2,0.0,220.2
results-1446,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,26.5,10.0,51.0,4.8,84.2,0.0,220.2
results-1441,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,26.5,10.0,51.0,4.8,84.2,0.0,220.2
results-1394,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,29.0,16.65,44.0,7.0,79.4,1.0,261.9
results-1391,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,29.0,16.65,44.0,7.0,79.4,1.0,261.9
results-1359,2026-05-27,confirmed deaths,28,2026-06-24,frozen,287.0,29.0,16.65,44.0,7.0,79.4,1.0,261.9
results-v1.16.0,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,51.5,42.0,63.0,31.0,75.0,8.9,98.0
results-v1.15.0,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,57.0,46.65,66.0,33.8,76.2,14.0,96.05
results-1591,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,54.0,46.0,63.0,35.8,72.0,15.85,86.2
results-1573,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,56.0,49.0,64.0,36.0,75.0,21.9,93.15
results-1527,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,55.0,40.0,63.35,29.8,75.0,11.0,99.05
results-1505,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,54.0,45.0,66.0,35.0,75.0,16.0,99.05
results-v1.13.2,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,54.5,42.0,64.0,30.0,79.0,12.95,97.1
results-1489,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,57.5,46.0,64.0,34.0,76.0,22.95,92.0
results-1479,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,57.5,46.0,66.0,35.0,76.2,11.95,94.1
results-1469,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,56.0,46.0,66.0,35.8,78.0,9.95,97.0
results-1462,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,52.5,44.0,61.35,34.0,75.0,18.0,93.15
results-v1.12.0,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,57.0,45.65,64.0,30.8,73.0,11.9,90.05
results-1446,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,52.0,44.0,62.35,33.0,73.0,1.0,96.0
results-1441,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,54.0,45.0,60.35,33.0,75.2,12.9,91.0
results-1394,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,54.0,46.0,64.0,31.8,76.2,10.95,95.1
results-1391,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,56.0,46.65,64.35,32.8,73.2,10.95,97.05
results-1359,2026-06-08,confirmed deaths,7,2026-06-15,baseline,81.0,54.0,43.0,62.0,33.0,76.0,9.95,93.05
results-v1.16.0,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,84.5,67.65,105.0,53.6,137.2,30.95,226.15
results-v1.15.0,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,87.5,70.0,100.7,46.8,131.6,23.85,189.25
results-1591,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,87.5,70.0,100.7,46.8,131.6,23.85,189.25
results-1573,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,59.0,45.0,80.35,32.0,111.0,10.0,234.25
results-1527,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,57.0,41.65,79.0,29.0,112.0,13.85,181.9
results-1505,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,57.0,41.65,79.0,29.0,112.0,13.85,181.9
results-v1.13.2,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,57.0,41.65,79.0,29.0,112.0,13.85,181.9
results-1489,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,57.0,41.65,79.0,29.0,112.0,13.85,181.9
results-1479,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,57.0,41.65,79.0,29.0,112.0,13.85,181.9
results-1469,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,57.0,41.65,79.0,29.0,112.0,13.85,181.9
results-1462,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,57.0,41.65,79.0,29.0,112.0,13.85,181.9
results-v1.12.0,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,68.0,51.65,93.35,33.8,126.2,11.9,217.75
results-1446,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,68.0,51.65,93.35,33.8,126.2,11.9,217.75
results-1441,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,68.0,51.65,93.35,33.8,126.2,11.9,217.75
results-1394,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,62.5,45.0,83.35,30.0,129.0,11.0,222.45
results-1391,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,62.5,45.0,83.35,30.0,129.0,11.0,222.45
results-1359,2026-06-08,confirmed deaths,7,2026-06-15,frozen,81.0,62.5,45.0,83.35,30.0,129.0,11.0,222.45
results-v1.16.0,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,105.0,88.0,120.35,67.8,136.2,37.9,167.05
results-v1.15.0,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,99.5,80.65,118.35,64.8,141.4,32.0,175.05
results-1591,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,105.0,88.0,116.35,71.0,135.2,33.95,165.05
results-1573,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,99.0,86.0,119.0,63.6,140.0,35.6,172.0
results-1527,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,105.5,86.0,117.0,69.0,129.2,35.95,163.45
results-1505,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,106.0,89.0,120.35,66.8,143.0,37.0,170.05
results-v1.13.2,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,105.5,91.0,119.0,75.0,132.2,36.9,170.05
results-1489,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,102.5,88.65,119.0,74.4,136.4,47.95,169.1
results-1479,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,101.5,86.0,118.0,67.0,136.2,31.95,169.05
results-1469,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,102.5,86.65,114.0,71.6,136.0,35.0,169.05
results-1462,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,102.5,87.0,117.0,74.8,129.2,41.9,164.1
results-v1.12.0,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,105.5,88.0,121.35,72.0,139.2,39.95,159.0
results-1446,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,96.0,84.65,118.0,65.2,137.0,30.9,162.05
results-1441,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,102.0,85.0,120.0,70.8,142.0,40.95,171.15
results-1394,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,103.5,83.65,117.35,66.6,141.2,42.8,167.15
results-1391,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,104.0,89.0,121.35,76.0,138.2,39.85,168.05
results-1359,2026-06-08,confirmed deaths,14,2026-06-22,baseline,162.0,102.5,85.65,118.0,69.0,130.2,43.95,158.05
results-v1.16.0,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,222.0,184.95,271.7,146.8,362.0,100.6,585.3
results-v1.15.0,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,207.0,173.65,265.85,132.4,361.8,76.95,557.0
results-1591,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,207.0,173.65,265.85,132.4,361.8,76.95,557.0
results-1573,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,175.5,126.65,243.05,82.4,324.2,32.95,594.4
results-1527,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,155.5,111.3,221.4,68.8,313.0,28.95,583.15
results-1505,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,155.5,111.3,221.4,68.8,313.0,28.95,583.15
results-v1.13.2,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,155.5,111.3,221.4,68.8,313.0,28.95,583.15
results-1489,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,155.5,111.3,221.4,68.8,313.0,28.95,583.15
results-1479,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,155.5,111.3,221.4,68.8,313.0,28.95,583.15
results-1469,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,155.5,111.3,221.4,68.8,313.0,28.95,583.15
results-1462,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,155.5,111.3,221.4,68.8,313.0,28.95,583.15
results-v1.12.0,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,154.0,121.3,234.4,85.8,288.0,36.0,573.3
results-1446,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,154.0,121.3,234.4,85.8,288.0,36.0,573.3
results-1441,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,154.0,121.3,234.4,85.8,288.0,36.0,573.3
results-1394,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,158.5,107.65,221.0,72.8,297.2,28.0,588.1
results-1391,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,158.5,107.65,221.0,72.8,297.2,28.0,588.1
results-1359,2026-06-08,confirmed deaths,14,2026-06-22,frozen,162.0,158.5,107.65,221.0,72.8,297.2,28.0,588.1
results-v1.16.0,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,108.0,96.0,121.0,72.6,141.0,44.7,166.05
results-v1.15.0,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,113.0,95.65,127.0,74.0,148.2,42.0,177.05
results-1591,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,115.0,95.65,130.35,82.0,147.2,39.9,188.0
results-1573,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,108.5,91.0,124.7,73.8,141.2,36.85,178.1
results-1527,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,111.5,91.65,132.0,74.0,145.2,47.95,178.35
results-1505,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,113.0,97.65,132.0,73.0,148.0,43.0,187.05
results-v1.13.2,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,110.5,93.65,124.7,72.8,143.4,38.0,173.1
results-1489,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,106.0,89.65,126.35,73.0,142.4,38.95,186.05
results-1479,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,114.0,101.0,128.0,79.0,148.2,44.95,185.1
results-1469,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,115.0,100.0,126.0,82.6,142.2,41.9,183.05
results-1462,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,117.0,98.0,127.0,79.0,142.6,49.95,176.3
results-v1.12.0,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,107.5,91.65,128.0,71.0,146.2,44.95,184.05
results-1446,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,110.0,96.65,130.0,75.8,148.2,39.95,175.05
results-1441,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,106.5,91.65,126.0,77.6,143.2,39.0,175.05
results-1394,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,111.0,99.0,128.35,80.0,145.0,53.75,175.1
results-1391,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,108.5,96.65,122.0,78.0,139.0,45.75,173.15
results-1359,2026-06-08,confirmed deaths,21,2026-06-29,baseline,284.0,100.0,86.65,119.35,66.8,141.2,41.0,177.05
results-v1.16.0,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,440.0,351.45,567.7,291.4,837.0,186.3,1358.2
results-v1.15.0,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,460.0,369.65,537.35,271.0,652.4,182.95,1124.8
results-1591,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,460.0,369.65,537.35,271.0,652.4,182.95,1124.8
results-1573,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,280.5,224.6,463.4,135.4,759.2,53.7,1724.0
results-1527,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,284.5,192.65,465.1,122.8,694.2,58.0,1500.55
results-1505,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,284.5,192.65,465.1,122.8,694.2,58.0,1500.55
results-v1.13.2,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,284.5,192.65,465.1,122.8,694.2,58.0,1500.55
results-1489,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,284.5,192.65,465.1,122.8,694.2,58.0,1500.55
results-1479,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,284.5,192.65,465.1,122.8,694.2,58.0,1500.55
results-1469,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,284.5,192.65,465.1,122.8,694.2,58.0,1500.55
results-1462,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,284.5,192.65,465.1,122.8,694.2,58.0,1500.55
results-v1.12.0,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,323.5,205.95,525.75,123.0,770.4,56.9,1648.5
results-1446,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,323.5,205.95,525.75,123.0,770.4,56.9,1648.5
results-1441,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,323.5,205.95,525.75,123.0,770.4,56.9,1648.5
results-1394,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,304.0,203.6,448.2,138.4,769.4,27.9,1616.2
results-1391,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,304.0,203.6,448.2,138.4,769.4,27.9,1616.2
results-1359,2026-06-08,confirmed deaths,21,2026-06-29,frozen,284.0,304.0,203.6,448.2,138.4,769.4,27.9,1616.2
results-v1.16.0,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,800.0,627.45,1024.35,470.0,1538.2,288.3,3414.95
results-v1.15.0,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,788.0,612.9,1003.95,477.8,1326.6,272.4,2590.35
results-1591,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,788.0,612.9,1003.95,477.8,1326.6,272.4,2590.35
results-1573,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,553.5,392.2,902.75,273.8,1478.8,93.9,3289.1
results-1527,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,458.5,333.9,791.4,205.8,1204.6,100.0,4212.55
results-1505,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,458.5,333.9,791.4,205.8,1204.6,100.0,4212.55
results-v1.13.2,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,458.5,333.9,791.4,205.8,1204.6,100.0,4212.55
results-1489,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,458.5,333.9,791.4,205.8,1204.6,100.0,4212.55
results-1479,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,458.5,333.9,791.4,205.8,1204.6,100.0,4212.55
results-1469,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,458.5,333.9,791.4,205.8,1204.6,100.0,4212.55
results-1462,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,458.5,333.9,791.4,205.8,1204.6,100.0,4212.55
results-v1.12.0,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,542.0,332.65,742.1,194.0,1273.4,72.4,4378.05
results-1446,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,542.0,332.65,742.1,194.0,1273.4,72.4,4378.05
results-1441,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,542.0,332.65,742.1,194.0,1273.4,72.4,4378.05
results-1394,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,562.0,458.95,767.35,271.0,1336.8,79.95,4455.1
results-1391,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,562.0,458.95,767.35,271.0,1336.8,79.95,4455.1
results-1359,2026-06-08,confirmed deaths,28,2026-07-06,frozen,465.0,562.0,458.95,767.35,271.0,1336.8,79.95,4455.1
results-1359,2026-07-16,confirmed deaths,7,2026-07-23,baseline,307.0,182.5,169.76,195.12,150.38,210.0,124.48,236.51
results-1359,2026-07-16,confirmed deaths,7,2026-07-23,frozen,307.0,0.0,0.0,10.4,0.0,128.4,0.0,319.7
results-1359,2026-07-16,confirmed deaths,14,2026-07-30,baseline,585.0,351.01,339.03,368.98,320.81,397.38,279.96,433.16
results-1359,2026-07-16,confirmed deaths,14,2026-07-30,frozen,585.0,142.5,0.0,245.7,0.0,420.8,0.0,743.05
results-1359,2026-07-16,confirmed deaths,21,2026-08-06,baseline,885.0,511.9,476.65,534.0,440.12,573.19,388.54,645.99
results-1359,2026-07-16,confirmed deaths,21,2026-08-06,frozen,885.0,258.0,108.3,419.35,0.0,741.8,0.0,1383.7
results-1359,2026-07-16,confirmed deaths,28,2026-08-13,baseline,1212.0,578.35,534.07,610.32,494.9,653.29,419.98,740.15
results-1359,2026-07-16,confirmed deaths,28,2026-08-13,frozen,1212.0,384.5,175.65,670.75,0.0,1029.8,0.0,2997.75
results-1391,2026-07-18,confirmed deaths,7,2026-07-25,baseline,301.0,228.0,219.0,243.55,200.74,265.69,172.75,287.2
