release,made_date,stream,horizon,target_date,fit,observed,median,lo30,hi30,lo60,hi60,lo90,hi90
results-1394,2026-07-26,isolation beds,14,2026-08-09,joint,704.0,868.0,818.25,907.0,704.6,935.4,478.8,997.1
results-1394,2026-07-26,isolation beds,14,2026-08-09,treatment,704.0,720.0,637.65,775.75,471.6,856.0,167.95,962.65
results-1394,2026-07-26,isolation beds,21,2026-08-16,baseline,751.0,725.85,680.58,755.94,626.61,818.78,529.71,938.68
results-1394,2026-07-26,isolation beds,21,2026-08-16,joint,751.0,872.5,811.95,910.35,652.8,939.2,355.05,996.05
results-1394,2026-07-26,isolation beds,21,2026-08-16,treatment,751.0,741.5,666.25,793.75,517.4,875.2,233.1,975.05
results-1394,2026-07-26,isolation beds,28,2026-08-23,baseline,846.0,731.7,655.01,779.17,587.64,826.32,505.74,950.56
results-1394,2026-07-26,isolation beds,28,2026-08-23,joint,846.0,872.5,782.2,910.35,515.4,942.4,217.65,997.65
results-1394,2026-07-26,isolation beds,28,2026-08-23,treatment,846.0,741.5,647.3,802.9,405.0,880.2,207.0,976.0
results-1441,2026-07-27,isolation beds,7,2026-08-03,baseline,717.0,723.24,704.53,753.85,663.87,791.5,600.29,840.38
results-1441,2026-07-27,isolation beds,7,2026-08-03,joint,717.0,844.5,781.3,892.7,715.4,927.0,560.8,970.15
results-1441,2026-07-27,isolation beds,7,2026-08-03,treatment,717.0,703.0,628.45,778.05,371.0,861.6,146.85,1015.1
results-1441,2026-07-27,isolation beds,14,2026-08-10,baseline,716.0,714.97,684.69,756.8,649.23,803.78,562.8,872.31
results-1441,2026-07-27,isolation beds,14,2026-08-10,joint,716.0,876.0,794.65,917.0,681.4,953.0,495.45,999.05
results-1441,2026-07-27,isolation beds,14,2026-08-10,treatment,716.0,691.5,588.15,767.35,310.2,833.6,109.0,1002.2
results-1441,2026-07-27,isolation beds,21,2026-08-17,baseline,782.0,735.8,699.39,792.36,622.14,841.61,474.3,965.26
results-1441,2026-07-27,isolation beds,21,2026-08-17,joint,782.0,888.5,790.3,920.35,653.8,954.2,329.7,1009.0
results-1441,2026-07-27,isolation beds,21,2026-08-17,treatment,782.0,720.5,649.65,789.8,491.8,864.2,234.05,1027.0
results-1441,2026-07-27,isolation beds,28,2026-08-24,baseline,792.0,742.5,687.86,795.71,619.76,868.3,486.31,1009.9
results-1441,2026-07-27,isolation beds,28,2026-08-24,joint,792.0,895.5,813.4,926.35,536.8,955.0,202.7,1000.2
results-1441,2026-07-27,isolation beds,28,2026-08-24,treatment,792.0,718.5,654.65,784.4,516.4,855.8,186.65,967.8
results-1446,2026-07-31,isolation beds,7,2026-08-07,baseline,721.0,746.0,720.56,780.59,693.82,811.1,641.97,861.0
results-1446,2026-07-31,isolation beds,7,2026-08-07,joint,721.0,822.5,772.85,901.75,715.4,953.4,548.6,1043.25
results-1446,2026-07-31,isolation beds,7,2026-08-07,treatment,721.0,683.0,521.55,765.7,325.2,874.4,147.9,1055.8
results-1446,2026-07-31,isolation beds,14,2026-08-14,baseline,777.0,750.0,709.24,798.12,664.44,843.8,593.06,910.81
results-1446,2026-07-31,isolation beds,14,2026-08-14,joint,777.0,894.5,805.65,966.0,681.2,1016.4,474.9,1082.3
results-1446,2026-07-31,isolation beds,14,2026-08-14,treatment,777.0,708.5,595.05,802.4,299.2,887.4,176.0,1055.8
results-1446,2026-07-31,isolation beds,21,2026-08-21,baseline,798.0,773.35,728.27,810.11,653.97,865.91,536.12,944.25
results-1446,2026-07-31,isolation beds,21,2026-08-21,joint,798.0,932.5,805.0,993.0,661.0,1038.2,338.7,1100.35
results-1446,2026-07-31,isolation beds,21,2026-08-21,treatment,798.0,707.5,593.15,801.7,384.6,895.4,151.5,1069.1
results-1446,2026-07-31,isolation beds,28,2026-08-28,baseline,896.0,759.66,695.76,804.23,624.35,861.9,515.18,1008.52
results-1446,2026-07-31,isolation beds,28,2026-08-28,joint,896.0,947.5,778.6,994.4,530.8,1038.2,211.6,1097.15
results-1446,2026-07-31,isolation beds,28,2026-08-28,treatment,896.0,753.5,664.0,827.7,440.4,914.6,189.85,1101.1
results-v1.12.0,2026-08-01,isolation beds,7,2026-08-08,baseline,722.0,688.28,660.14,705.31,629.87,733.26,572.69,819.45
results-v1.12.0,2026-08-01,isolation beds,7,2026-08-08,joint,722.0,788.5,734.6,855.35,670.4,938.2,584.85,1053.0
results-v1.12.0,2026-08-01,isolation beds,7,2026-08-08,treatment,722.0,711.5,502.95,786.8,285.8,846.0,114.9,994.25
results-v1.12.0,2026-08-01,isolation beds,14,2026-08-15,baseline,730.0,678.93,637.88,723.05,596.75,764.77,525.49,862.08
results-v1.12.0,2026-08-01,isolation beds,14,2026-08-15,joint,730.0,831.5,742.25,934.7,642.8,1019.2,451.8,1120.3
results-v1.12.0,2026-08-01,isolation beds,14,2026-08-15,treatment,730.0,733.0,551.3,803.75,270.2,869.2,108.5,999.15
results-v1.12.0,2026-08-01,isolation beds,21,2026-08-22,baseline,808.0,683.97,642.82,722.03,581.32,781.11,499.03,907.68
results-v1.12.0,2026-08-01,isolation beds,21,2026-08-22,joint,808.0,864.5,689.6,964.45,558.4,1049.0,317.9,1139.8
results-v1.12.0,2026-08-01,isolation beds,21,2026-08-22,treatment,808.0,743.0,579.6,807.0,290.0,871.6,106.55,1032.65
results-v1.12.0,2026-08-01,isolation beds,28,2026-08-29,baseline,896.0,714.6,643.52,761.63,579.14,820.5,462.03,942.07
results-v1.12.0,2026-08-01,isolation beds,28,2026-08-29,joint,896.0,889.5,625.25,997.05,478.8,1050.8,202.05,1139.8
results-v1.12.0,2026-08-01,isolation beds,28,2026-08-29,treatment,896.0,751.5,622.55,819.35,355.0,877.0,84.7,1032.65
results-1462,2026-08-02,isolation beds,7,2026-08-09,baseline,704.0,719.39,688.07,745.39,650.4,782.62,596.95,838.35
results-1462,2026-08-02,isolation beds,7,2026-08-09,joint,704.0,828.0,761.65,893.7,706.4,977.4,590.45,1072.0
results-1462,2026-08-02,isolation beds,7,2026-08-09,treatment,704.0,673.0,507.65,776.05,310.4,838.2,127.9,998.35
results-1462,2026-08-02,isolation beds,14,2026-08-16,baseline,751.0,705.09,664.33,738.84,624.06,781.91,508.94,858.24
results-1462,2026-08-02,isolation beds,14,2026-08-16,joint,751.0,888.0,796.6,979.05,692.6,1038.2,474.95,1109.0
results-1462,2026-08-02,isolation beds,14,2026-08-16,treatment,751.0,712.5,572.6,789.35,306.8,871.2,137.85,1043.4
results-1462,2026-08-02,isolation beds,21,2026-08-23,baseline,846.0,704.74,657.61,755.73,596.61,813.69,473.38,893.35
results-1462,2026-08-02,isolation beds,21,2026-08-23,joint,846.0,970.0,811.1,1012.0,643.0,1061.2,370.4,1129.35
results-1462,2026-08-02,isolation beds,21,2026-08-23,treatment,846.0,719.0,573.6,787.7,364.4,870.6,170.6,1029.8
results-1462,2026-08-02,isolation beds,28,2026-08-30,baseline,814.0,690.62,636.99,772.29,555.39,848.15,452.34,948.45
results-1462,2026-08-02,isolation beds,28,2026-08-30,joint,814.0,992.5,810.0,1033.35,569.0,1071.2,228.8,1139.2
results-1462,2026-08-02,isolation beds,28,2026-08-30,treatment,814.0,717.0,593.6,781.1,325.4,891.4,146.6,1042.1
results-1469,2026-08-03,isolation beds,7,2026-08-10,baseline,716.0,721.8,687.44,751.58,656.36,786.3,597.37,850.28
results-1469,2026-08-03,isolation beds,7,2026-08-10,joint,716.0,794.5,744.55,867.0,683.4,956.8,578.95,1033.5
results-1469,2026-08-03,isolation beds,7,2026-08-10,treatment,716.0,714.5,544.65,795.7,306.4,882.0,105.85,1043.15
results-1469,2026-08-03,isolation beds,14,2026-08-17,baseline,782.0,714.0,676.15,757.54,640.39,790.03,543.07,879.01
results-1469,2026-08-03,isolation beds,14,2026-08-17,joint,782.0,866.5,751.3,979.35,640.6,1029.4,475.95,1106.15
results-1469,2026-08-03,isolation beds,14,2026-08-17,treatment,782.0,706.0,566.55,798.0,333.6,893.8,143.15,1043.15
results-1469,2026-08-03,isolation beds,21,2026-08-24,baseline,792.0,715.11,670.83,763.64,591.74,803.45,507.68,923.16
results-1469,2026-08-03,isolation beds,21,2026-08-24,joint,792.0,935.0,765.35,1015.35,549.4,1050.4,298.9,1124.3
results-1469,2026-08-03,isolation beds,21,2026-08-24,treatment,792.0,745.5,594.65,800.05,370.6,913.2,172.5,1094.35
results-1469,2026-08-03,isolation beds,28,2026-08-31,baseline,830.0,721.29,671.4,779.22,603.73,837.22,502.01,959.42
results-1469,2026-08-03,isolation beds,28,2026-08-31,joint,830.0,979.0,789.55,1026.35,473.4,1062.2,216.3,1135.2
results-1469,2026-08-03,isolation beds,28,2026-08-31,treatment,830.0,723.0,596.0,808.7,319.8,919.0,116.7,1122.5
results-1479,2026-08-04,isolation beds,7,2026-08-11,baseline,570.0,671.44,643.36,692.35,611.8,731.75,556.23,804.15
results-1479,2026-08-04,isolation beds,7,2026-08-11,joint,570.0,776.0,731.3,836.7,669.8,915.8,558.85,1019.0
results-1479,2026-08-04,isolation beds,7,2026-08-11,treatment,570.0,651.5,443.55,797.35,289.2,912.2,126.9,1023.0
results-1479,2026-08-04,isolation beds,14,2026-08-18,baseline,730.0,676.51,634.53,718.97,591.52,762.32,498.19,836.68
results-1479,2026-08-04,isolation beds,14,2026-08-18,joint,730.0,833.0,729.65,952.0,617.4,1019.2,419.75,1102.45
results-1479,2026-08-04,isolation beds,14,2026-08-18,treatment,730.0,745.0,560.65,867.4,375.0,965.6,152.95,1131.45
results-1479,2026-08-04,isolation beds,21,2026-08-25,baseline,770.0,683.41,628.0,724.55,552.74,774.19,461.1,890.14
results-1479,2026-08-04,isolation beds,21,2026-08-25,joint,770.0,924.0,722.95,994.35,562.0,1051.0,266.8,1111.0
results-1479,2026-08-04,isolation beds,21,2026-08-25,treatment,770.0,774.5,623.3,886.4,399.8,987.0,157.0,1140.15
results-1489,2026-08-07,isolation beds,7,2026-08-14,baseline,777.0,724.27,698.25,754.31,669.09,789.31,612.99,849.91
results-1489,2026-08-07,isolation beds,7,2026-08-14,joint,777.0,728.5,674.3,787.7,628.6,873.2,507.65,980.1
results-1489,2026-08-07,isolation beds,7,2026-08-14,treatment,777.0,707.0,540.65,785.0,316.6,913.2,154.95,1134.65
results-1489,2026-08-07,isolation beds,14,2026-08-21,baseline,798.0,725.64,676.92,754.92,630.26,807.27,549.0,891.66
results-1489,2026-08-07,isolation beds,14,2026-08-21,joint,798.0,732.5,625.85,852.35,546.6,950.0,373.55,1001.15
results-1489,2026-08-07,isolation beds,14,2026-08-21,treatment,798.0,701.0,491.65,824.2,324.2,951.4,133.45,1135.1
results-1489,2026-08-07,isolation beds,21,2026-08-28,baseline,896.0,738.39,692.1,801.35,637.21,855.03,527.1,927.79
results-1489,2026-08-07,isolation beds,21,2026-08-28,joint,896.0,715.5,557.3,858.75,424.6,973.2,240.9,1014.85
results-1489,2026-08-07,isolation beds,21,2026-08-28,treatment,896.0,702.0,522.6,803.75,284.4,939.2,131.0,1106.55
results-v1.13.2,2026-08-11,isolation beds,7,2026-08-18,baseline,730.0,574.44,546.97,596.86,508.93,627.37,449.05,690.23
results-v1.13.2,2026-08-11,isolation beds,7,2026-08-18,joint,730.0,721.0,672.65,786.7,608.6,861.2,474.9,972.45
results-v1.13.2,2026-08-11,isolation beds,7,2026-08-18,treatment,730.0,632.0,515.3,779.7,290.2,913.2,138.45,1105.85
results-v1.13.2,2026-08-11,isolation beds,14,2026-08-25,baseline,770.0,568.65,525.34,607.71,476.38,650.66,404.97,757.89
results-v1.13.2,2026-08-11,isolation beds,14,2026-08-25,joint,770.0,744.5,641.65,850.35,505.4,957.0,387.0,1024.3
results-v1.13.2,2026-08-11,isolation beds,14,2026-08-25,treatment,770.0,709.0,500.6,832.7,334.0,928.2,142.85,1142.25
results-1505,2026-08-15,isolation beds,7,2026-08-22,baseline,808.0,741.5,704.22,768.05,664.67,807.57,597.35,870.38
results-1505,2026-08-15,isolation beds,7,2026-08-22,joint,808.0,856.5,782.0,935.45,697.8,1012.4,593.65,1171.2
results-1505,2026-08-15,isolation beds,7,2026-08-22,treatment,808.0,678.0,512.9,869.0,356.6,960.8,168.6,1110.1
results-1505,2026-08-15,isolation beds,14,2026-08-29,baseline,896.0,721.91,682.34,764.23,627.58,826.73,527.01,930.31
results-1505,2026-08-15,isolation beds,14,2026-08-29,joint,896.0,937.0,794.2,1071.1,677.8,1154.2,538.7,1266.05
results-1505,2026-08-15,isolation beds,14,2026-08-29,treatment,896.0,675.5,461.6,849.35,287.0,958.4,127.05,1139.8
results-1527,2026-08-17,isolation beds,7,2026-08-24,baseline,792.0,736.8,713.96,767.01,667.6,804.73,601.21,859.38
results-1527,2026-08-17,isolation beds,7,2026-08-24,joint,792.0,885.5,799.0,973.05,736.2,1049.8,635.8,1189.15
results-1527,2026-08-17,isolation beds,7,2026-08-24,treatment,792.0,696.5,513.95,831.75,303.2,967.0,148.75,1126.1
results-1527,2026-08-17,isolation beds,14,2026-08-31,baseline,830.0,727.79,679.97,774.83,637.53,811.5,514.99,917.0
results-1527,2026-08-17,isolation beds,14,2026-08-31,joint,830.0,942.5,829.6,1085.7,695.4,1173.2,515.4,1272.3
results-1527,2026-08-17,isolation beds,14,2026-08-31,treatment,830.0,746.0,554.6,887.7,394.6,995.8,175.6,1135.2
results-1573,2026-08-22,isolation beds,7,2026-08-29,baseline,896.0,815.7,782.23,852.74,756.68,898.09,672.32,970.91
results-1573,2026-08-22,isolation beds,7,2026-08-29,joint,896.0,920.5,861.0,972.35,798.4,1043.2,689.85,1279.15
results-1573,2026-08-22,isolation beds,7,2026-08-29,treatment,896.0,603.0,486.3,854.2,295.2,1076.8,150.5,1266.2
results-1591,2026-08-24,isolation beds,7,2026-08-31,baseline,830.0,809.8,774.71,844.93,722.95,886.32,648.87,966.85
results-1591,2026-08-24,isolation beds,7,2026-08-31,joint,830.0,923.0,873.3,984.1,782.0,1044.0,699.85,1261.3
results-1591,2026-08-24,isolation beds,7,2026-08-31,treatment,830.0,607.0,459.85,803.4,305.4,1018.4,161.7,1285.05
results-1462,2026-08-02,onset reports,7,2026-08-09,baseline,463.0,277.57,174.7,413.43,61.35,494.64,0.0,718.15
results-1462,2026-08-02,onset reports,7,2026-08-09,joint,463.0,398.0,334.3,463.35,227.8,556.0,84.7,762.1
results-1462,2026-08-02,onset reports,7,2026-08-09,onsets,463.0,352.0,255.9,465.35,147.0,586.6,0.0,854.15
results-1462,2026-08-02,onset reports,14,2026-08-16,baseline,789.0,644.25,496.5,796.9,300.8,999.8,0.0,1318.42
results-1462,2026-08-02,onset reports,14,2026-08-16,joint,789.0,877.0,746.3,964.0,611.2,1106.6,433.75,1441.45
results-1462,2026-08-02,onset reports,14,2026-08-16,onsets,789.0,759.5,636.0,898.8,497.6,1135.2,165.85,1663.9
results-1462,2026-08-02,onset reports,21,2026-08-23,baseline,1314.0,950.5,941.0,961.0,924.0,976.2,894.0,1002.2
results-1462,2026-08-02,onset reports,21,2026-08-23,joint,1314.0,1353.5,1178.0,1569.35,1013.6,1860.2,799.8,2502.1
results-1462,2026-08-02,onset reports,21,2026-08-23,onsets,1314.0,1138.5,982.65,1385.4,818.6,1848.2,500.75,3131.85
results-1462,2026-08-02,onset reports,28,2026-08-30,joint,1354.0,1900.0,1603.5,2323.65,1384.2,2776.2,1015.6,4958.0
results-1462,2026-08-02,onset reports,28,2026-08-30,onsets,1354.0,1553.5,1369.1,1892.1,1119.4,2669.2,759.95,5295.6
results-1469,2026-08-03,onset reports,7,2026-08-10,baseline,123.0,398.77,306.11,486.95,173.46,585.89,0.0,782.71
results-1469,2026-08-03,onset reports,7,2026-08-10,joint,123.0,404.0,306.0,462.4,236.6,581.4,96.45,705.65
results-1469,2026-08-03,onset reports,7,2026-08-10,onsets,123.0,358.0,257.65,471.05,142.6,595.8,0.0,866.55
results-1469,2026-08-03,onset reports,14,2026-08-17,baseline,633.0,752.27,647.08,908.73,454.91,1033.86,187.61,1273.74
results-1469,2026-08-03,onset reports,14,2026-08-17,joint,633.0,864.0,726.3,975.4,620.8,1111.4,412.6,1315.7
results-1469,2026-08-03,onset reports,14,2026-08-17,onsets,633.0,769.5,637.6,909.9,498.0,1144.4,176.35,1685.45
results-1469,2026-08-03,onset reports,21,2026-08-24,baseline,1098.0,1103.5,1089.0,1115.0,1071.6,1129.2,1049.0,1155.05
results-1469,2026-08-03,onset reports,21,2026-08-24,joint,1098.0,1387.0,1160.65,1522.05,954.8,1783.8,726.75,2406.35
results-1469,2026-08-03,onset reports,21,2026-08-24,onsets,1098.0,1139.5,984.0,1398.15,824.6,1913.4,497.55,3248.05
results-1479,2026-08-04,onset reports,7,2026-08-11,baseline,82.0,444.12,367.33,540.54,231.77,673.38,0.0,910.29
results-1479,2026-08-04,onset reports,7,2026-08-11,joint,82.0,334.0,264.0,450.35,163.2,536.4,44.95,678.65
results-1479,2026-08-04,onset reports,7,2026-08-11,onsets,82.0,284.0,157.65,407.7,41.8,534.2,0.0,981.2
results-1479,2026-08-04,onset reports,14,2026-08-18,baseline,592.0,613.82,435.22,750.68,283.2,969.48,4.88,1190.96
results-1479,2026-08-04,onset reports,14,2026-08-18,joint,592.0,754.5,631.5,883.15,519.2,1006.0,358.85,1223.25
results-1479,2026-08-04,onset reports,14,2026-08-18,onsets,592.0,622.5,470.65,757.05,346.0,883.2,94.55,1495.0
results-1479,2026-08-04,onset reports,21,2026-08-25,baseline,1278.0,1073.0,1059.0,1084.0,1042.8,1098.2,1017.0,1125.1
results-1479,2026-08-04,onset reports,21,2026-08-25,joint,1278.0,1190.0,1049.65,1366.65,861.2,1540.2,585.75,2074.35
results-1479,2026-08-04,onset reports,21,2026-08-25,onsets,1278.0,956.0,798.3,1112.5,601.8,1447.6,298.8,2240.55
results-1489,2026-08-07,onset reports,7,2026-08-14,baseline,492.0,334.43,242.6,442.04,143.88,571.5,0.0,811.73
results-1489,2026-08-07,onset reports,7,2026-08-14,joint,492.0,295.5,223.6,383.05,134.0,463.0,7.9,652.4
results-1489,2026-08-07,onset reports,7,2026-08-14,onsets,492.0,222.5,138.3,324.4,0.0,481.2,0.0,825.35
results-1489,2026-08-07,onset reports,14,2026-08-21,baseline,926.0,822.5,655.7,1002.61,462.67,1161.06,152.81,1539.65
results-1489,2026-08-07,onset reports,14,2026-08-21,joint,926.0,653.0,540.65,760.4,445.0,898.0,281.85,1170.65
results-1489,2026-08-07,onset reports,14,2026-08-21,onsets,926.0,490.5,384.3,632.05,233.0,840.2,25.65,1188.55
results-1489,2026-08-07,onset reports,21,2026-08-28,baseline,1179.0,1017.0,1002.65,1027.35,989.0,1037.0,962.8,1065.1
results-1489,2026-08-07,onset reports,21,2026-08-28,joint,1179.0,986.0,847.2,1211.35,732.8,1396.4,478.7,1821.4
results-1489,2026-08-07,onset reports,21,2026-08-28,onsets,1179.0,752.5,620.0,914.35,434.4,1201.2,204.7,1992.5
results-v1.13.2,2026-08-11,onset reports,7,2026-08-18,baseline,510.0,70.0,0.0,232.36,0.0,375.48,0.0,623.39
results-v1.13.2,2026-08-11,onset reports,7,2026-08-18,joint,510.0,289.5,218.95,405.2,121.4,507.8,3.8,694.1
results-v1.13.2,2026-08-11,onset reports,7,2026-08-18,onsets,510.0,262.5,141.55,383.05,20.0,520.6,0.0,830.4
results-v1.13.2,2026-08-11,onset reports,14,2026-08-25,baseline,1196.0,529.14,359.93,693.37,88.1,870.29,0.0,1189.01
results-v1.13.2,2026-08-11,onset reports,14,2026-08-25,joint,1196.0,620.0,505.65,765.7,402.4,979.2,195.45,1301.05
results-v1.13.2,2026-08-11,onset reports,14,2026-08-25,onsets,1196.0,559.0,439.6,668.4,257.4,905.2,7.8,1321.85
results-1505,2026-08-15,onset reports,7,2026-08-22,baseline,541.0,545.09,422.93,684.75,237.93,827.77,0.0,1019.77
results-1505,2026-08-15,onset reports,7,2026-08-22,joint,541.0,553.0,424.65,662.35,341.8,792.2,190.95,1018.8
results-1505,2026-08-15,onset reports,7,2026-08-22,onsets,541.0,624.5,489.0,820.45,351.8,1011.4,67.15,1765.4
results-1505,2026-08-15,onset reports,14,2026-08-29,baseline,687.0,747.18,570.65,940.31,337.27,1207.1,0.0,1476.16
results-1505,2026-08-15,onset reports,14,2026-08-29,joint,687.0,1126.0,958.0,1314.4,831.0,1526.8,569.9,2141.9
results-1505,2026-08-15,onset reports,14,2026-08-29,onsets,687.0,1357.0,1148.1,1732.45,915.4,2154.2,617.3,3121.55
results-1527,2026-08-17,onset reports,7,2026-08-24,baseline,465.0,553.52,412.14,656.19,256.83,801.3,0.0,1160.51
results-1527,2026-08-17,onset reports,7,2026-08-24,joint,465.0,526.5,432.65,644.35,288.8,749.8,130.9,987.65
results-1527,2026-08-17,onset reports,7,2026-08-24,onsets,465.0,643.0,479.85,831.45,342.4,1061.0,68.8,1823.3
results-1573,2026-08-22,onset reports,7,2026-08-29,baseline,146.0,620.5,493.46,750.9,311.53,885.75,0.0,1238.29
results-1573,2026-08-22,onset reports,7,2026-08-29,joint,146.0,381.5,291.65,494.7,199.8,619.6,17.75,816.65
results-1573,2026-08-22,onset reports,7,2026-08-29,onsets,146.0,482.0,356.6,590.0,156.4,802.0,0.0,1213.45
results-v1.7.0 (backfill),2026-07-01,recovered,7,2026-07-08,baseline,82.0,73.0,65.0,80.95,55.06,90.32,38.17,105.21
results-v1.7.0 (backfill),2026-07-01,recovered,7,2026-07-08,joint,82.0,115.0,72.0,176.0,40.0,309.6,8.0,729.4
results-v1.7.0 (backfill),2026-07-01,recovered,14,2026-07-15,baseline,177.0,134.31,119.76,145.44,104.56,158.56,84.03,186.97
results-v1.7.0 (backfill),2026-07-01,recovered,14,2026-07-15,joint,177.0,300.5,171.0,533.75,82.8,1060.4,13.95,3931.5
results-v1.7.0 (backfill),2026-07-01,recovered,21,2026-07-22,baseline,306.0,181.0,168.59,192.0,155.45,205.41,131.14,224.87
results-v1.7.0 (backfill),2026-07-01,recovered,21,2026-07-22,joint,306.0,648.5,312.3,1459.95,136.6,3649.6,21.95,26347.05
results-v1.7.0 (backfill),2026-07-01,recovered,28,2026-07-29,joint,384.0,1209.5,468.2,3819.65,180.6,12108.6,35.0,370990.65
results-v1.8.0 (backfill),2026-07-06,recovered,7,2026-07-13,baseline,86.0,47.17,40.15,56.86,30.71,67.0,13.96,83.01
results-v1.8.0 (backfill),2026-07-06,recovered,7,2026-07-13,joint,86.0,51.0,33.0,78.0,16.0,121.0,2.0,233.15
results-v1.8.0 (backfill),2026-07-06,recovered,14,2026-07-20,baseline,202.0,122.66,111.66,136.42,95.69,152.21,68.53,178.13
results-v1.8.0 (backfill),2026-07-06,recovered,14,2026-07-20,joint,202.0,105.5,66.65,171.35,33.8,249.2,3.0,548.5
results-v1.8.0 (backfill),2026-07-06,recovered,21,2026-07-27,baseline,317.0,187.59,171.29,204.0,150.68,229.53,121.99,270.1
results-v1.8.0 (backfill),2026-07-06,recovered,21,2026-07-27,joint,317.0,198.5,104.65,323.7,52.8,565.2,5.95,1503.35
results-v1.8.0 (backfill),2026-07-06,recovered,28,2026-08-03,baseline,469.0,216.0,209.0,222.0,203.0,229.0,194.95,241.05
results-v1.8.0 (backfill),2026-07-06,recovered,28,2026-08-03,joint,469.0,301.0,154.65,589.75,72.0,1103.4,9.0,3093.95
results-v1.9.0 (backfill),2026-07-08,recovered,7,2026-07-15,baseline,95.0,83.66,74.14,92.0,65.81,100.09,45.0,125.01
results-v1.9.0 (backfill),2026-07-08,recovered,7,2026-07-15,joint,95.0,63.0,46.0,85.0,29.0,116.0,12.95,204.0
results-v1.9.0 (backfill),2026-07-08,recovered,14,2026-07-22,baseline,224.0,158.71,147.84,168.63,135.35,182.0,107.99,209.71
results-v1.9.0 (backfill),2026-07-08,recovered,14,2026-07-22,joint,224.0,130.5,94.0,176.05,61.8,252.2,24.0,457.45
results-v1.9.0 (backfill),2026-07-08,recovered,21,2026-07-29,baseline,302.0,216.09,200.75,230.44,183.94,248.77,151.24,278.32
results-v1.9.0 (backfill),2026-07-08,recovered,21,2026-07-29,joint,302.0,219.0,156.0,309.0,90.8,434.4,29.9,957.95
results-v1.9.0 (backfill),2026-07-08,recovered,28,2026-08-05,baseline,498.0,259.5,243.0,275.0,229.0,292.0,202.0,331.05
results-v1.9.0 (backfill),2026-07-08,recovered,28,2026-08-05,joint,498.0,336.5,220.3,475.7,140.0,743.8,48.85,2019.8
results-v1.1.0 (backfill),2026-05-18,reported cases,7,2026-05-25,joint,482.0,28.0,0.0,194.85,0.0,433.0,0.0,971.3
results-v1.1.0 (backfill),2026-05-18,suspected deaths,7,2026-05-25,joint,107.0,94.0,37.65,162.05,0.0,283.4,0.0,776.8
